Cluster Index	Z	x	y	z	
8	5.46	-40	-80	0
8	5.34	-46	-82	-10
8	5.32	-52	-76	-14
8	5.29	-50	-58	-16
8	5.25	-58	-68	-12
8	4.07	-52	-72	-24
7	6.63	46	-64	-18
7	5.01	54	-68	-12
7	4.58	36	-52	-28
7	4.24	52	-58	-18
7	4	36	-58	-28
7	3.89	52	-56	-22
6	5.24	-24	-88	-18
6	5.21	-26	-76	-24
6	4.9	-24	-80	-20
6	4.85	-42	-78	-24
5	6.01	36	-80	-26
5	3.85	44	-74	-22
4	5.87	-50	-6	4
3	5.22	-56	-28	14
3	4.04	-60	-20	18
2	5.07	10	4	44
2	3.86	4	6	38
1	5.96	-52	-2	18
