Cluster Index	Z	x	y	z	
5	6.4	-16	-104	-6
5	6.34	-30	-94	-20
5	5.85	-20	-98	-4
5	5.76	-38	-88	-8
5	5.73	-46	-70	-12
5	5.61	-24	-96	-10
4	6.61	26	-96	-8
4	6.37	10	-104	4
4	6.33	32	-94	-10
4	6.16	32	-90	-8
4	6.12	26	-98	-2
4	5.82	12	-98	2
3	5.07	-30	-40	42
3	4.71	-56	-32	52
3	4.65	-48	-32	44
3	4.23	-38	-32	38
3	4.1	-36	-34	34
2	4.62	-6	-18	0
2	4.45	-12	-20	10
2	3.63	-12	-12	8
1	4.2	-38	-18	68
1	3.78	-48	-14	58
